Site,Depth,Plot,ID,Genus,Species,Comment
IUI,5,1,1,Goniastrea,edwardsi,
IUI,5,1,2,Millepora,exaesa,
IUI,5,1,3,Stylophora,pistillata,
IUI,5,1,4,Dipsastraea,albida,
IUI,5,1,5,Echinopora,forskaliana,
IUI,5,1,6,Goniastrea,retiformis,
IUI,5,1,7,Stylophora,pistillata,
IUI,5,1,8,Stylophora,sp.,too small to id
IUI,5,1,9,Pavona,varians,
IUI,5,1,10,Dipsastraea,laxa,
IUI,5,1,11,Favites,sp.,too small to id
IUI,5,1,12,Goniastrea,retiformis,
IUI,5,1,13,Dipsastraea,favus,
IUI,5,1,14,Stylophora,pistillata,
IUI,5,1,15,Millepora,dichotoma,
IUI,5,1,16,Goniastrea,edwardsi,
IUI,5,1,17,Millepora,exaesa,
IUI,5,1,18,Stylophora,sp.,too small to id
IUI,5,1,19,Stylophora,sp.,too small to id
IUI,5,1,20,Montipora,informis,
IUI,5,1,21,Platygyra,daedalea,
IUI,5,1,22,Dipsastraea,sp.,too small to id
IUI,5,1,23,Echinopora,fruticulosa,
IUI,5,1,24,Platygyra,sinensis,
IUI,5,1,25,Favites,halicora,
IUI,5,1,26,Acropora,variolosa,
IUI,5,1,27,Montipora,verrucosa,
IUI,5,1,28,Stylophora,pistillata,
IUI,5,1,29,Goniastrea,retiformis,
IUI,5,1,30,Psammocora,profundacella,
IUI,5,1,31,Cyphastrea,chalcidicum,
IUI,5,1,32,Pleuractis,granulosa,
IUI,5,1,33,Stylophora,pistillata,
IUI,5,1,34,Stylophora,sp.,too small to id
IUI,5,1,35,Cyphastrea,chalcidicum,
IUI,5,1,36,Leptastrea,purpurea,
IUI,5,1,37,Goniastrea,retiformis,
IUI,5,1,38,Millepora,exaesa,
IUI,5,1,39,Platygyra,lamellina,
IUI,5,1,40,Stylophora,pistillata,
IUI,5,1,41,Echinopora,forskaliana,
IUI,5,1,42,Leptastrea,purpurea,
IUI,5,1,43,Cyphastrea,microphthalma,
IUI,5,1,44,Dipsastraea,sp.,too small to id
IUI,5,1,45,Montipora,cryptus,
IUI,5,1,46,Rhytisma,Octocorallia,Octocorallia
IUI,5,1,47,Dipsastraea,danae,
IUI,5,1,48,Pocillopora,sp.,too small to id
IUI,5,1,49,Millepora,exaesa,
IUI,5,1,50,Goniastrea,edwardsi,
IUI,5,1,51,Stylophora,pistillata,
IUI,5,1,52,Millepora,exaesa,
IUI,5,1,53,Favites,halicora,
IUI,5,1,54,Platygyra,lamellina,
IUI,5,1,55,Millepora,exaesa,
IUI,5,1,56,Dipsastraea,sp.,too small to id
IUI,5,1,57,Favites,sp.,too small to id
IUI,5,1,58,Dipsastraea,favus,
IUI,5,1,59,Stylophora,pistillata,
IUI,5,1,60,Favites,halicora,
IUI,5,1,61,Goniastrea,edwardsi,
IUI,5,1,62,Goniastrea,edwardsi,
IUI,5,1,63,Goniastrea,retiformis,
IUI,5,1,64,Stylophora,pistillata,
IUI,5,1,65,Stylophora,pistillata,
IUI,5,1,66,Lobophytum ,Octocorallia,Octocorallia
IUI,5,1,67,Millepora,exaesa,
IUI,5,1,68,Cyphastrea,chalcidicum,
IUI,5,1,69,Cyphastrea,microphthalma,
IUI,5,1,70,Dipsastraea,favus,
IUI,5,1,71,Millepora,exaesa,
IUI,5,1,72,Goniastrea,edwardsi,
IUI,5,1,73,Rhytisma,Octocorallia,Octocorallia
IUI,5,1,74,Dipsastraea,favus,
IUI,5,1,75,Dipsastraea,danae,
IUI,5,1,76,Acropora,samoensis,
IUI,5,1,77,Cyphastrea,chalcidicum,
IUI,5,1,78,Stylophora,pistillata,
IUI,5,1,79,Stylophora,pistillata,
IUI,5,1,80,Stylophora,pistillata,
IUI,5,1,81,Cyphastrea,serailia,
IUI,5,1,82,Dipsastraea,favus,
IUI,5,1,83,Dipsastraea,pallida,
IUI,5,1,84,Dipsastraea,matthai,
IUI,5,1,85,Goniastrea,pectinata,
IUI,5,1,86,Goniastrea,edwardsi,
IUI,5,1,87,Leptastrea,purpurea,
IUI,5,1,88,Acanthastrea,echinata,
IUI,5,1,89,Rhytisma,Octocorallia,Octocorallia
IUI,5,1,90,Millepora,exaesa,
IUI,5,1,91,Leptastrea,purpurea,
IUI,5,1,92,Platygyra,lamellina,
IUI,5,1,93,Goniastrea,pectinata,
IUI,5,1,94,Plesiastrea,versipora,
IUI,5,1,95,Echinopora,forskaliana,
IUI,5,1,96,Dipsastraea,favus,
IUI,5,1,97,Leptastrea,purpurea,
IUI,5,1,98,Favites,halicora,
IUI,5,1,99,Cyphastrea,chalcidicum,
IUI,5,1,100,Echinopora,forskaliana,
IUI,5,1,101,Leptastrea,purpurea,
IUI,5,1,102,Millepora,exaesa,
IUI,5,1,103,Platygyra,sinensis,
IUI,5,1,104,Platygyra,crosslandi,
IUI,5,1,105,Millepora,exaesa,
IUI,5,1,106,Stylophora,pistillata,
IUI,5,1,107,Dipsastraea,pallida,
IUI,5,1,108,Goniastrea,edwardsi,
IUI,5,1,109,Cyphastrea,chalcidicum,
IUI,5,1,110,Platygyra,lamellina,
IUI,5,1,111,Millepora,exaesa,
IUI,5,1,112,Leptastrea,purpurea,
IUI,5,1,113,Favites,halicora,
IUI,5,1,114,Stylophora,pistillata,
IUI,5,1,115,Dipsastraea,pallida,
IUI,5,1,116,Leptastrea,purpurea,
IUI,5,1,117,Stylophora,pistillata,
IUI,5,1,118,Cyphastrea,chalcidicum,
IUI,5,1,119,Dipsastraea,laxa,
IUI,5,1,120,Platygyra,daedalea,
IUI,5,1,121,Stylophora,pistillata,
IUI,5,1,122,Goniastrea,edwardsi,
IUI,5,1,123,Dipsastraea,matthai,
IUI,5,1,124,Platygyra,crosslandi,
IUI,5,1,125,Goniastrea,retiformis,
IUI,5,1,126,Leptastrea,purpurea,
IUI,5,1,127,Montipora,verrucosa,
IUI,5,1,128,Dipsastraea,danae,
IUI,5,1,129,Goniastrea,edwardsi,
IUI,5,1,130,Dipsastraea,laxa,
IUI,5,1,131,Dipsastraea,speciosa,
IUI,5,1,132,Millepora,exaesa,
IUI,5,1,133,Rhytisma,Octocorallia,Octocorallia
IUI,5,1,134,Rhytisma,Octocorallia,Octocorallia
IUI,5,1,135,Favites,halicora,
IUI,5,1,136,Millepora,exaesa,
IUI,5,1,137,Millepora,exaesa,
IUI,5,1,138,Dipsastraea,favus,
IUI,5,1,139,Stylophora,pistillata,
IUI,5,1,140,Leptastrea,purpurea,
IUI,5,1,141,Echinopora,fruticulosa,
IUI,5,1,142,Hydnophora,exesa,
IUI,5,1,143,Stylophora,pistillata,
IUI,5,1,144,Stylophora,pistillata,
IUI,5,1,145,Cyphastrea,chalcidicum,
IUI,5,1,146,Goniastrea,pectinata,
IUI,5,1,147,Dipsastraea,sp.,
IUI,5,1,148,Favites,pentagona,
IUI,5,1,149,Favites,halicora,
IUI,5,1,150,Millepora,exaesa,
IUI,5,1,151,Dipsastraea,danae,
IUI,5,1,152,Cyphastrea,chalcidicum,
IUI,5,1,153,Platygyra,sinensis,
IUI,5,1,154,Stylophora,pistillata,
IUI,5,1,155,Millepora,exaesa,
IUI,5,1,156,Goniastrea,edwardsi,
IUI,5,1,157,Goniastrea,retiformis,
IUI,5,1,158,Acropora,valida,
IUI,5,1,159,Leptastrea,purpurea,
IUI,5,1,160,Cyphastrea,serailia,
IUI,5,1,161,Cyphastrea,serailia,
IUI,5,1,162,Montipora,informis,
IUI,5,1,163,Favites,sp.,too small to id
IUI,5,1,164,Acropora,sp.,too small to id
IUI,5,1,165,Leptastrea,purpurea,
IUI,5,1,166,Stylophora,pistillata,
IUI,5,1,167,Stylophora,pistillata,
IUI,5,1,168,Dipsastraea,albida,
IUI,5,1,169,Dipsastraea,danae,
IUI,5,1,170,Millepora,exaesa,
IUI,5,1,171,Goniastrea,edwardsi,
IUI,5,1,172,Paramontastraea,peresi,
IUI,5,1,173,Stylophora,pistillata,
IUI,5,1,174,Dipsastraea,speciosa,
IUI,5,1,175,Goniastrea,retiformis,
IUI,5,1,176,Platygyra,lamellina,
IUI,5,1,177,Millepora,exaesa,
IUI,5,1,178,Echinopora,forskaliana,
IUI,5,1,179,Sclerophyllia,margariticola,
IUI,5,1,180,Millepora,exaesa,
IUI,5,1,181,Dipsastraea,sp.,too small to id
IUI,5,1,182,Porites,sp.,too small to id
IUI,5,1,183,Stylophora,pistillata,
IUI,5,1,184,Stylophora,pistillata,
IUI,5,1,185,Dipsastraea,pallida,
IUI,5,1,186,Stylophora,pistillata,
IUI,5,1,187,Goniastrea,edwardsi,
IUI,5,1,188,Favites,halicora,
IUI,5,1,189,Leptastrea,purpurea,
IUI,5,1,190,Leptastrea,purpurea,
IUI,5,1,191,Cyphastrea,chalcidicum,
IUI,5,1,192,Cyphastrea,microphthalma,
IUI,5,1,193,Paramontastraea,peresi,
IUI,5,1,194,Millepora,exaesa,
IUI,5,1,195,Leptastrea,purpurea,
IUI,5,1,196,Platygyra,crosslandi,
IUI,5,1,197,Acanthastrea,echinata,
IUI,5,1,198,Leptastrea,purpurea,
IUI,5,1,199,Goniastrea,retiformis,
IUI,5,1,200,Montipora,informis,
IUI,5,2,201,Acropora,eurystoma,
IUI,5,2,202,Cyphastrea,microphthalma,
IUI,5,2,203,Stylophora,pistillata,
IUI,5,2,204,Dipsastraea,matthai,
IUI,5,2,205,Dipsastraea,laxa,
IUI,5,2,206,Dipsastraea,sp.,too small to id
IUI,5,2,207,Goniastrea,edwardsi,
IUI,5,2,208,Stylophora,pistillata,
IUI,5,2,209,Stylophora,pistillata,
IUI,5,2,210,Stylophora,sp.,too small to id
IUI,5,2,211,Millepora,exaesa,
IUI,5,2,212,Millepora,exaesa,
IUI,5,2,213,Goniastrea,retiformis,
IUI,5,2,214,Leptastrea,purpurea,
IUI,5,2,215,Cyphastrea,serailia,
IUI,5,2,216,Porites,sp.,too small to id
IUI,5,2,217,Favites,halicora,
IUI,5,2,218,Cyphastrea,chalcidicum,
IUI,5,2,219,Stylophora,pistillata,
IUI,5,2,220,Millepora,exaesa,
IUI,5,2,221,Dipsastraea,matthai,
IUI,5,2,222,Stylophora,pistillata,
IUI,5,2,223,Stylophora,pistillata,
IUI,5,2,224,Stylophora,pistillata,
IUI,5,2,225,Stylophora,sp.,too small to id
IUI,5,2,226,Dipsastraea,danae,
IUI,5,2,227,Platygyra,lamellina,
IUI,5,2,228,Favites,vasta,
IUI,5,2,229,Dipsastraea,favus,
IUI,5,2,230,Dipsastraea,pallida,
IUI,5,2,231,Stylophora,pistillata,
IUI,5,2,232,Platygyra,crosslandi,
IUI,5,2,233,Paramontastraea,peresi,
IUI,5,2,234,Dipsastraea,laxa,
IUI,5,2,235,Millepora,exaesa,
IUI,5,2,236,Leptastrea,purpurea,
IUI,5,2,237,Cyphastrea,serailia,
IUI,5,2,238,Dipsastraea,speciosa,
IUI,5,2,239,Dipsastraea,favus,
IUI,5,2,240,Dipsastraea,pallida,
IUI,5,2,241,Cyphastrea,chalcidicum,
IUI,5,2,242,Millepora,exaesa,
IUI,5,2,243,Dipsastraea,sp.,
IUI,5,2,244,Millepora,exaesa,
IUI,5,2,245,Millepora,exaesa,
IUI,5,2,246,Stylophora,pistillata,
IUI,5,2,247,Millepora,exaesa,
IUI,5,2,248,Stylophora,pistillata,
IUI,5,2,249,Dipsastraea,albida,
IUI,5,2,250,Dipsastraea,danae,
IUI,5,2,251,Porites,sp.,too small to id
IUI,5,2,252,Millepora,exaesa,
IUI,5,2,253,Dipsastraea,matthai,
IUI,5,2,254,Dipsastraea,danae,
IUI,5,2,255,merulinid,sp.,too small to id
IUI,5,2,256,Millepora,exaesa,
IUI,5,2,257,Millepora,exaesa,
IUI,5,2,258,Porites,sp.,too small to id
IUI,5,2,259,Dipsastraea,favus,
IUI,5,2,260,Favites,vasta,
IUI,5,2,261,Stylophora,pistillata,
IUI,5,2,262,Dipsastraea,favus,
IUI,5,2,263,Dipsastraea,danae,
IUI,5,2,264,Dipsastraea,sp.,
IUI,5,2,265,merulinid,,too small to id
IUI,5,2,266,Platygyra,lamellina,
IUI,5,2,267,Stylophora,pistillata,
IUI,5,2,268,Stylophora,pistillata,
IUI,5,2,269,Stylophora,sp.,too small to id
IUI,5,2,270,Dipsastraea,albida,
IUI,5,2,271,Dipsastraea,danae,
IUI,5,2,272,Stylophora,pistillata,
IUI,5,2,273,Millepora,exaesa,
IUI,5,2,274,Dipsastraea,danae,
IUI,5,2,275,Stylophora,pistillata,
IUI,5,2,276,Dipsastraea,danae,
IUI,5,2,277,Paramontastraea,peresi,
IUI,5,2,278,Cyphastrea,chalcidicum,
IUI,5,2,279,Cyphastrea,microphthalma,
IUI,5,2,280,merulinid,,
IUI,5,2,281,Goniastrea,retiformis,
IUI,5,2,282,Stylophora,pistillata,
IUI,5,2,283,Stylophora,pistillata,
IUI,5,2,284,Dipsastraea,favus,
IUI,5,2,285,Dipsastraea,danae,
IUI,5,2,286,Dipsastraea,sp.,
IUI,5,2,287,Stylophora,pistillata,
IUI,5,2,288,Dipsastraea,speciosa,
IUI,5,2,289,Dipsastraea,danae,
IUI,5,2,290,merulinid,,
IUI,5,2,291,merulinid,,
IUI,5,2,292,Millepora,exaesa,
IUI,5,2,293,Dipsastraea,sp.,too small to id
IUI,5,2,294,Leptastrea,purpurea,
IUI,5,2,295,Millepora,exaesa,
IUI,5,2,296,merulinid,,
IUI,5,2,297,Dipsastraea,sp.,too small to id
IUI,5,2,298,Goniastrea,retiformis,
IUI,5,2,299,Goniastrea,sp.,too small to id
IUI,5,2,300,Platygyra,lamellina,
IUI,5,2,301,Dipsastraea,sp.,too small to id
IUI,5,2,302,merulinid,sp.,too small to id
IUI,5,2,303,Millepora,exaesa,
IUI,5,2,304,Coscinaraea,monile,
IUI,5,2,305,Leptastrea,purpurea,
IUI,5,2,306,Dipsastraea,favus,
IUI,5,2,307,Dipsastraea,matthai,
IUI,5,2,308,Stylophora,pistillata,
IUI,5,2,309,Millepora,exaesa,
IUI,5,2,310,Platygyra,lamellina,
IUI,5,2,311,Dipsastraea,sp.,too small to id
IUI,5,2,312,Dipsastraea,danae,
IUI,5,2,313,Millepora,exaesa,
IUI,5,2,314,Cyphastrea,chalcidicum,
IUI,5,2,315,Stylophora,pistillata,
IUI,5,2,316,Coscinaraea,monile,
IUI,5,2,317,Millepora,exaesa,
IUI,5,2,318,Millepora,exaesa,
IUI,5,2,319,Dipsastraea,danae,
IUI,5,2,320,Dipsastraea,pallida,
IUI,5,2,321,Dipsastraea,pallida,
IUI,5,2,322,Dipsastraea,matthai,
IUI,5,2,323,Dipsastraea,sp.,
IUI,5,2,324,Dipsastraea,pallida,
IUI,5,2,325,Millepora,exaesa,
IUI,5,2,326,Dipsastraea,matthai,
IUI,5,2,327,merulinid,sp.,too small to id
IUI,5,2,328,Millepora,exaesa,
IUI,5,2,329,Acanthastrea,echinata,
IUI,5,2,330,Dipsastraea,pallida,
IUI,5,2,331,Dipsastraea,favus,
IUI,5,2,332,Millepora,exaesa,
IUI,5,2,333,merulinid,sp.,too small to id
IUI,5,2,334,Stylophora,pistillata,
IUI,5,2,335,Leptastrea,purpurea,
IUI,5,2,336,Favites,vasta,
IUI,5,2,337,Dipsastraea,albida,
IUI,5,2,338,Cyphastrea,chalcidicum,
IUI,5,2,339,Dipsastraea,danae,
IUI,5,2,340,Dipsastraea,pallida,
IUI,5,2,341,Coscinaraea,monile,
IUI,5,2,342,Goniastrea,pectinata,
IUI,5,2,343,Stylophora,pistillata,
IUI,5,2,344,Goniastrea,edwardsi,
IUI,5,2,345,Stylophora,pistillata,
IUI,5,2,346,Millepora,exaesa,
IUI,5,2,347,Stylophora,pistillata,
IUI,5,2,348,Stylophora,pistillata,
IUI,5,2,349,Stylophora,pistillata,
IUI,5,2,350,Stylophora,sp.,too small to id
IUI,5,2,351,Millepora,exaesa,
IUI,5,3,352,Dipsastraea,favus,
IUI,5,3,353,Stylophora,pistillata,
IUI,5,3,354,Coscinaraea,monile,
IUI,5,3,355,Stylophora,pistillata,
IUI,5,3,356,Stylophora,pistillata,
IUI,5,3,357,Stylophora,pistillata,
IUI,5,3,358,Cyphastrea,chalcidicum,
IUI,5,3,359,Cyphastrea,serailia,
IUI,5,3,360,Dipsastraea,albida,
IUI,5,3,361,Platygyra,lamellina,
IUI,5,3,362,Platygyra,daedalea,
IUI,5,3,363,Stylophora,pistillata,
IUI,5,3,364,Stylophora,pistillata,
IUI,5,3,365,Stylophora,pistillata,
IUI,5,3,366,Millepora,exaesa,
IUI,5,3,367,Millepora,exaesa,
IUI,5,3,368,Goniastrea,pectinata,
IUI,5,3,369,Cyphastrea,chalcidicum,
IUI,5,3,370,Millepora,exaesa,
IUI,5,3,371,Stylophora,sp.,too small to id
IUI,5,3,372,Dipsastraea,danae,
IUI,5,3,373,Leptastrea,purpurea,
IUI,5,3,374,Dipsastraea,speciosa,
IUI,5,3,375,Acropora,valida,
IUI,5,3,376,Stylophora,pistillata,
IUI,5,3,377,Stylophora,pistillata,
IUI,5,3,378,Dipsastraea,pallida,
IUI,5,3,379,Dipsastraea,favus,
IUI,5,3,380,Millepora,exaesa,
IUI,5,3,381,Millepora,exaesa,
IUI,5,3,382,Porites,sp.,too small to id
IUI,5,3,383,merulinid,,too small to id
IUI,5,3,384,Dipsastraea,danae,
IUI,5,3,385,Dipsastraea,sp.,too small to id
IUI,5,3,386,Stylophora,pistillata,
IUI,5,3,387,Stylophora,pistillata,
IUI,5,3,388,Stylophora,pistillata,
IUI,5,3,389,Dipsastraea,favus,
IUI,5,3,390,Stylophora,pistillata,
IUI,5,3,391,Stylophora,sp.,too small to id
IUI,5,3,392,Dipsastraea,pallida,
IUI,5,3,393,Coscinaraea,monile,
IUI,5,3,394,Dipsastraea,favus,
IUI,5,3,395,Dipsastraea,danae,
IUI,5,3,396,Dipsastraea,sp.,too small to id
IUI,5,3,397,Millepora,exaesa,
IUI,5,3,398,Stylophora,pistillata,
IUI,5,3,399,Stylophora,pistillata,
IUI,5,3,400,Stylophora,pistillata,
IUI,5,3,401,Millepora,exaesa,
IUI,5,3,402,Favites,micropentagonus,
IUI,5,3,403,Platygyra,crosslandi,
IUI,5,3,404,Stylophora,pistillata,
IUI,5,3,405,Goniastrea,retiformis,
IUI,5,3,406,Dipsastraea,albida,
IUI,5,3,407,Dipsastraea,albida,
IUI,5,3,408,Platygyra,lamellina,
IUI,5,3,409,Dipsastraea,sp.,too small to id
IUI,5,3,410,Favites,sp.,too small to id
IUI,5,3,411,Rhytisma,Octocorallia,Octocorallia
IUI,5,3,412,Dipsastraea,sp.,
IUI,5,3,413,Dipsastraea,pallida,
IUI,5,3,414,Stylophora,pistillata,
IUI,5,3,415,Platygyra,sp.,
IUI,5,3,416,Plesiastrea,versipora,
IUI,5,3,417,Coscinaraea,monile,
IUI,5,3,418,Millepora,exaesa,
IUI,5,3,419,merulinid,,too small to id
IUI,5,3,420,merulinid,,too small to id
IUI,5,3,421,Stylophora,pistillata,
IUI,5,3,422,Favites,halicora,
IUI,5,3,423,Leptastrea,purpurea,
IUI,5,3,424,Porites,sp.,too small to id
IUI,5,3,425,Platygyra,sp.,too small to id
IUI,5,3,426,Dipsastraea,pallida,
IUI,5,3,427,Stylophora,pistillata,
IUI,5,3,428,Leptastrea,purpurea,
IUI,5,3,429,Stylophora,pistillata,
IUI,5,3,430,Stylophora,pistillata,
IUI,5,3,431,Stylophora,pistillata,
IUI,5,3,432,Stylophora,pistillata,
IUI,5,3,433,Millepora,exaesa,
IUI,5,3,434,Dipsastraea,favus,
IUI,5,3,435,Dipsastraea,danae,
IUI,5,3,436,Dipsastraea,matthai,
IUI,5,3,437,Platygyra,lamellina,
IUI,5,3,438,Stylophora,pistillata,
IUI,5,3,439,Stylophora,pistillata,
IUI,5,3,440,Stylophora,pistillata,
IUI,5,3,441,Stylophora,pistillata,
IUI,5,3,442,Dipsastraea,matthai,
IUI,5,3,443,Dipsastraea,danae,
IUI,5,3,444,Cyphastrea,chalcidicum,
IUI,5,3,445,merulinid,,too small to id
IUI,5,3,446,Sclerophyllia,margariticola,
IUI,5,3,447,Pocillopora,damicornis,
IUI,5,3,448,Favites,abdita,
IUI,5,3,449,Paramontastraea,peresi,
IUI,5,3,450,Cyphastrea,microphthalma,
IUI,5,3,451,Leptastrea,purpurea,
IUI,5,3,452,Stylophora,pistillata,
IUI,5,3,453,Montipora,verrucosa,
IUI,5,3,454,Cyphastrea,microphthalma,
IUI,5,3,455,Cyphastrea,serailia,
IUI,5,3,456,Millepora,exaesa,
IUI,5,3,457,Leptastrea,transversa,
IUI,5,3,458,Stylophora,pistillata,
IUI,5,3,459,Dipsastraea,danae,
IUI,5,3,460,Stylophora,pistillata,
IUI,5,3,461,Stylophora,pistillata,
IUI,5,3,462,merulinid,,too small to id
IUI,5,3,463,Millepora,exaesa,
IUI,5,3,464,Millepora,exaesa,
IUI,5,3,465,Goniastrea,sp.,too small to id
IUI,5,3,466,Stylophora,pistillata,
IUI,5,3,467,Stylophora,pistillata,
IUI,5,3,468,Dipsastraea,danae,
IUI,5,3,469,Dipsastraea,matthai,
IUI,5,3,470,Cyphastrea,chalcidicum,
IUI,5,3,471,Dipsastraea,matthai,
IUI,5,3,472,Dipsastraea,danae,
IUI,5,3,473,Dipsastraea,danae,
IUI,5,3,474,Dipsastraea,albida,
IUI,5,3,475,Leptastrea,purpurea,
IUI,5,3,476,Coscinaraea,monile,
IUI,5,3,477,Stylophora,pistillata,
IUI,5,3,478,Coscinaraea,monile,
IUI,5,3,479,Cyphastrea,serailia,
IUI,5,3,480,Favites,halicora,
IUI,5,3,481,Stylophora,pistillata,
IUI,5,3,482,Stylophora,pistillata,
IUI,5,3,483,Stylophora,pistillata,
IUI,5,3,484,Leptastrea,purpurea,
IUI,5,3,485,Goniastrea,edwardsi,
IUI,5,3,486,Cyphastrea,serailia,
IUI,5,3,487,Stylophora,pistillata,
IUI,5,3,488,Stylophora,pistillata,
IUI,5,3,489,Millepora,exaesa,
IUI,5,3,490,Dipsastraea,pallida,
IUI,5,3,491,Dipsastraea,pallida,
IUI,5,3,492,Favites,rotundata,
IUI,5,3,493,Stylophora,pistillata,
IUI,5,3,494,Cyphastrea,serailia,
IUI,5,3,495,Millepora,exaesa,
IUI,5,3,496,merulinid,,too small to id
IUI,5,3,497,Stylophora,pistillata,
IUI,5,3,498,Stylophora,sp.,too small to id
IUI,5,3,499,Leptastrea,purpurea,
IUI,5,3,500,Millepora,exaesa,
IUI,5,3,501,Platygyra,lamellina,
IUI,5,3,502,Stylophora,pistillata,
IUI,5,3,503,Favites,halicora,
IUI,5,3,504,Dipsastraea,pallida,
IUI,5,3,505,Dipsastraea,favus,
IUI,5,3,506,Goniastrea,edwardsi,
IUI,5,3,507,Millepora,exaesa,
IUI,5,3,508,Stylophora,pistillata,
IUI,5,3,509,merulinid,,too small to id
IUI,5,3,510,merulinid,,too small to id
IUI,5,3,511,Stylophora,pistillata,
IUI,5,3,512,Favites,halicora,
IUI,5,3,513,Millepora,exaesa,
IUI,5,3,514,Platygyra,crosslandi,
IUI,5,3,515,Dipsastraea,favus,
IUI,5,3,516,Platygyra,daedalea,
IUI,5,3,517,Platygyra,lamellina,
IUI,5,3,518,Dipsastraea,laxa,
IUI,5,3,519,Pocillopora,damicornis,
IUI,5,3,520,Acropora,variolosa,
IUI,5,3,521,Stylophora,pistillata,
IUI,5,3,522,Stylophora,pistillata,
IUI,5,3,523,Stylophora,pistillata,
IUI,5,3,524,Millepora,exaesa,
IUI,5,3,525,Millepora,exaesa,
IUI,5,3,526,Stylophora,pistillata,
IUI,5,3,527,Millepora,exaesa,
IUI,5,3,528,Leptastrea,purpurea,
IUI,5,3,529,Platygyra,lamellina,
IUI,5,3,530,Cyphastrea,chalcidicum,
IUI,5,3,531,Cyphastrea,microphthalma,
IUI,5,3,532,Porites,sp.,too small to id
IUI,5,3,533,Stylophora,pistillata,
IUI,5,3,534,Favites,vasta,
IUI,5,4,535,Dipsastraea,favus,
IUI,5,4,536,Dipsastraea,danae,
IUI,5,4,537,Dipsastraea,matthai,
IUI,5,4,538,Stylophora,sp.,too small to id
IUI,5,4,539,Stylophora,pistillata,
IUI,5,4,540,Stylophora,pistillata,
IUI,5,4,541,Millepora,exaesa,
IUI,5,4,542,Millepora,exaesa,
IUI,5,4,543,Dipsastraea,danae,
IUI,5,4,544,Dipsastraea,sp.,too small to id
IUI,5,4,545,Dipsastraea,danae,
IUI,5,4,546,Goniastrea,pectinata,
IUI,5,4,547,Leptastrea,purpurea,
IUI,5,4,548,Leptastrea,transversa,
IUI,5,4,549,Millepora,exaesa,
IUI,5,4,550,Pocillopora,verrucosa,
IUI,5,4,551,Millepora,exaesa,
IUI,5,4,552,Cyphastrea,chalcidicum,
IUI,5,4,553,Dipsastraea,albida,
IUI,5,4,554,Echinopora,forskaliana,
IUI,5,4,555,Millepora,exaesa,
IUI,5,4,556,Leptastrea,purpurea,
IUI,5,4,557,Dipsastraea,danae,
IUI,5,4,558,Dipsastraea,sp.,too small to id
IUI,5,4,559,Acanthastrea,echinata,
IUI,5,4,560,Leptastrea,purpurea,
IUI,5,4,561,Platygyra,lamellina,
IUI,5,4,562,Platygyra,lamellina,
IUI,5,4,563,Dipsastraea,danae,
IUI,5,4,564,Leptastrea,purpurea,
IUI,5,4,565,Millepora,exaesa,
IUI,5,4,566,Coscinaraea,monile,
IUI,5,4,567,Dipsastraea,speciosa,
IUI,5,4,568,Goniastrea,edwardsi,
IUI,5,4,569,Millepora,exaesa,
IUI,5,4,570,Leptastrea,purpurea,
IUI,5,4,571,Millepora,exaesa,
IUI,5,4,572,Favites,halicora,
IUI,5,4,573,Dipsastraea,laxa,
IUI,5,4,574,Leptastrea,purpurea,
IUI,5,4,575,Sclerophyllia,margariticola,
IUI,5,4,576,Psammocora,profundacella,
IUI,5,4,577,Leptastrea,purpurea,
IUI,5,4,578,Dipsastraea,pallida,
IUI,5,4,579,Dipsastraea,pallida,
IUI,5,4,580,Leptastrea,purpurea,
IUI,5,4,581,Favites,sp.,too small to id
IUI,5,4,582,Millepora,exaesa,
IUI,5,4,583,Dipsastraea,favus,
IUI,5,4,584,Millepora,exaesa,
IUI,5,4,585,Platygyra,lamellina,
IUI,5,4,586,Acanthastrea,echinata,
IUI,5,4,587,Dipsastraea,danae,
IUI,5,4,588,Dipsastraea,matthai,
IUI,5,4,589,Stylophora,pistillata,
IUI,5,4,590,Goniastrea,edwardsi,
IUI,5,4,591,Acropora,squarrosa,
IUI,5,4,592,Pocillopora,verrucosa,
IUI,5,4,593,Stylophora,sp.,too small to id
IUI,5,4,594,Stylophora,pistillata,
IUI,5,4,595,Stylophora,pistillata,
IUI,5,4,596,Millepora,exaesa,
IUI,5,4,597,Millepora,exaesa,
IUI,5,4,598,Cyphastrea,chalcidicum,
IUI,5,4,599,Platygyra,sp.,too small to id
IUI,5,4,600,Dipsastraea,danae,
IUI,5,4,601,Dipsastraea,favus,
IUI,5,4,602,Echinopora,forskaliana,
IUI,5,4,603,Leptastrea,purpurea,
IUI,5,4,604,Montipora,cryptus,
IUI,5,4,605,merulinid,,too small to id
IUI,5,4,606,merulinid,,too small to id
IUI,5,4,607,Stylophora,pistillata,
IUI,5,4,608,Goniastrea,pectinata,
IUI,5,4,609,Goniastrea,pectinata,
IUI,5,4,610,Millepora,exaesa,
IUI,5,4,611,Cyphastrea,chalcidicum,
IUI,5,4,612,Coscinaraea,monile,
IUI,5,4,613,Dipsastraea,sp.,too small to id
IUI,5,4,614,Favites,halicora,
IUI,5,4,615,Goniastrea,pectinata,
IUI,5,4,616,Platygyra,crosslandi,
IUI,5,4,617,Platygyra,sp.,too small to id
IUI,5,4,618,Dipsastraea,danae,
IUI,5,4,619,Pocillopora,damicornis,
